Date,Centre_Name,Commodity_Name,Price
2014-07-25,Ahmedabad,Tomato,60.0
2014-07-25,Mumbai,Tomato,62.0
2014-07-25,Nagpur,Tomato,36.0
2014-07-25,Jaipur,Tomato,40.0
2014-07-25,Siliguri,Tomato,35.0
2014-07-25,Shillong,Tomato,35.0
2014-07-25,Ernakulam,Tomato,57.0
2014-07-28,Gurgaon,Tomato,80.0
2014-07-28,Shimla,Tomato,40.0
2014-07-28,Ludhiana,Tomato,55.0
2014-07-28,Bathinda,Tomato,36.0
2014-07-28,Lucknow,Tomato,70.0
2014-07-28,Kanpur,Tomato,70.0
2014-07-28,Varanasi,Tomato,65.0
2014-07-28,Agra,Tomato,40.0
2014-07-28,Ahmedabad,Tomato,62.0
2014-07-28,Mumbai,Tomato,62.0
2014-07-28,Nagpur,Tomato,45.0
2014-07-28,Jaipur,Tomato,50.0
2014-07-28,Siliguri,Tomato,35.0
2014-07-28,Shillong,Tomato,35.0
2014-07-28,Ernakulam,Tomato,36.67
2014-07-30,Gurgaon,Tomato,38.33
2014-07-30,Shimla,Tomato,40.0
2014-07-30,Ludhiana,Tomato,50.0
2014-07-30,Bathinda,Tomato,36.0
2014-07-30,Lucknow,Tomato,70.0
2014-07-30,Kanpur,Tomato,70.0
2014-07-30,Varanasi,Tomato,60.0
2014-07-30,Agra,Tomato,45.0
2014-07-30,Ahmedabad,Tomato,62.0
2014-07-30,Mumbai,Tomato,70.0
2014-07-30,Nagpur,Tomato,50.0
2014-07-30,Jaipur,Tomato,65.0
2014-07-30,Siliguri,Tomato,35.0
2014-07-30,Shillong,Tomato,35.0
2014-07-30,Ernakulam,Tomato,60.0
2014-07-31,Gurgaon,Tomato,80.0
2014-07-31,Shimla,Tomato,50.0
2014-07-31,Ludhiana,Tomato,56.67
2014-07-31,Bathinda,Tomato,63.33
2014-07-31,Lucknow,Tomato,70.0
2014-07-31,Kanpur,Tomato,80.0
2014-07-31,Varanasi,Tomato,55.0
2014-07-31,Agra,Tomato,50.0
2014-07-31,Ahmedabad,Tomato,62.0
2014-07-31,Mumbai,Tomato,70.0
2014-07-31,Nagpur,Tomato,55.0
2014-07-31,Jaipur,Tomato,70.0
2014-07-31,Siliguri,Tomato,35.0
2014-07-31,Shillong,Tomato,35.0
2014-07-31,Ernakulam,Tomato,60.0
2014-01-08,Gurgaon,Tomato,80.0
2014-01-08,Shimla,Tomato,50.0
2014-01-08,Ludhiana,Tomato,55.0
2014-01-08,Bathinda,Tomato,62.5
2014-01-08,Lucknow,Tomato,70.0
2014-01-08,Kanpur,Tomato,80.0
2014-01-08,Varanasi,Tomato,55.0
2014-01-08,Agra,Tomato,50.0
2014-01-08,Ahmedabad,Tomato,62.0
2014-01-08,Mumbai,Tomato,67.0
2014-01-08,Nagpur,Tomato,55.0
2014-01-08,Jaipur,Tomato,70.0
2014-01-08,Siliguri,Tomato,35.0
2014-01-08,Shillong,Tomato,35.0
2014-01-08,Ernakulam,Tomato,60.0
2014-04-08,Gurgaon,Tomato,80.0
2014-04-08,Shimla,Tomato,50.0
2014-04-08,Ludhiana,Tomato,55.0
2014-04-08,Bathinda,Tomato,62.0
2014-04-08,Lucknow,Tomato,75.0
2014-04-08,Kanpur,Tomato,80.0
2014-04-08,Varanasi,Tomato,75.0
2014-04-08,Agra,Tomato,60.0
2014-04-08,Ahmedabad,Tomato,62.0
2014-04-08,Mumbai,Tomato,68.0
2014-04-08,Nagpur,Tomato,70.0
2014-04-08,Jaipur,Tomato,70.0
2014-04-08,Siliguri,Tomato,35.0
2014-04-08,Shillong,Tomato,35.0
2014-04-08,Ernakulam,Tomato,60.0
2014-05-08,Gurgaon,Tomato,80.0
2014-05-08,Shimla,Tomato,50.0
2014-05-08,Ludhiana,Tomato,55.0
2014-05-08,Bathinda,Tomato,60.0
2014-05-08,Lucknow,Tomato,75.0
2014-05-08,Kanpur,Tomato,80.0
2014-05-08,Varanasi,Tomato,80.0
2014-05-08,Agra,Tomato,60.0
2014-05-08,Ahmedabad,Tomato,62.0
2014-05-08,Mumbai,Tomato,67.0
2014-05-08,Nagpur,Tomato,70.0
2014-05-08,Jaipur,Tomato,70.0
2014-05-08,Siliguri,Tomato,35.0
2014-05-08,Shillong,Tomato,35.0
2014-05-08,Ernakulam,Tomato,65.0
2014-06-08,Gurgaon,Tomato,80.0
2014-06-08,Shimla,Tomato,30.0
2014-06-08,Ludhiana,Tomato,55.0
2014-06-08,Bathinda,Tomato,59.0
2014-06-08,Lucknow,Tomato,75.0
2014-06-08,Kanpur,Tomato,80.0
2014-06-08,Varanasi,Tomato,80.0
2014-06-08,Agra,Tomato,60.0
2014-06-08,Ahmedabad,Tomato,62.0
2014-06-08,Mumbai,Tomato,67.0
2014-06-08,Nagpur,Tomato,70.0
2014-06-08,Jaipur,Tomato,65.0
2014-06-08,Siliguri,Tomato,50.0
2014-06-08,Shillong,Tomato,35.0
2014-06-08,Ernakulam,Tomato,60.0
2014-07-08,Gurgaon,Tomato,80.0
2014-07-08,Shimla,Tomato,30.0
2014-07-08,Ludhiana,Tomato,50.0
2014-07-08,Bathinda,Tomato,45.0
2014-07-08,Lucknow,Tomato,75.0
2014-07-08,Kanpur,Tomato,80.0
2014-07-08,Varanasi,Tomato,80.0
2014-07-08,Agra,Tomato,60.0
2014-07-08,Ahmedabad,Tomato,62.0
2014-07-08,Mumbai,Tomato,68.0
2014-07-08,Nagpur,Tomato,75.0
2014-07-08,Jaipur,Tomato,65.0
2014-07-08,Siliguri,Tomato,35.0
2014-07-08,Shillong,Tomato,35.0
2014-07-08,Ernakulam,Tomato,60.0
2014-08-08,Gurgaon,Tomato,80.0
2014-08-08,Shimla,Tomato,40.0
2014-08-08,Ludhiana,Tomato,50.0
2014-08-08,Bathinda,Tomato,47.0
2014-08-08,Lucknow,Tomato,75.0
2014-08-08,Kanpur,Tomato,80.0
2014-08-08,Varanasi,Tomato,80.0
2014-08-08,Agra,Tomato,60.0
2014-08-08,Ahmedabad,Tomato,62.0
2014-08-08,Mumbai,Tomato,66.0
2014-08-08,Nagpur,Tomato,75.0
2014-08-08,Jaipur,Tomato,65.0
2014-08-08,Siliguri,Tomato,35.0
2014-08-08,Shillong,Tomato,35.0
2014-08-08,Ernakulam,Tomato,60.0
2014-11-08,Gurgaon,Tomato,80.0
2014-11-08,Shimla,Tomato,40.0
2014-11-08,Ludhiana,Tomato,50.0
2014-11-08,Bathinda,Tomato,46.0
2014-11-08,Lucknow,Tomato,75.0
2014-11-08,Kanpur,Tomato,80.0
2014-11-08,Varanasi,Tomato,80.0
2014-11-08,Agra,Tomato,55.0
2014-11-08,Ahmedabad,Tomato,58.0
2014-11-08,Mumbai,Tomato,60.0
2014-11-08,Nagpur,Tomato,75.0
2014-11-08,Jaipur,Tomato,65.0
2014-11-08,Siliguri,Tomato,35.0
2014-11-08,Shillong,Tomato,35.0
2014-11-08,Ernakulam,Tomato,50.0
2014-12-08,Gurgaon,Tomato,80.0
2014-12-08,Shimla,Tomato,40.0
2014-12-08,Ludhiana,Tomato,45.0
2014-12-08,Bathinda,Tomato,46.0
2014-12-08,Lucknow,Tomato,75.0
2014-12-08,Kanpur,Tomato,80.0
2014-12-08,Varanasi,Tomato,80.0
2014-12-08,Agra,Tomato,55.0
2014-12-08,Ahmedabad,Tomato,58.0
2014-12-08,Mumbai,Tomato,60.0
2014-12-08,Nagpur,Tomato,75.0
2014-12-08,Jaipur,Tomato,65.0
2014-12-08,Siliguri,Tomato,35.0
2014-12-08,Shillong,Tomato,35.0
2014-12-08,Ernakulam,Tomato,46.0
2014-08-13,Gurgaon,Tomato,80.0
2014-08-13,Shimla,Tomato,40.0
2014-08-13,Ludhiana,Tomato,40.0
2014-08-13,Bathinda,Tomato,48.0
2014-08-13,Lucknow,Tomato,75.0
2014-08-13,Kanpur,Tomato,80.0
2014-08-13,Varanasi,Tomato,80.0
2014-08-13,Agra,Tomato,55.0
2014-08-13,Ahmedabad,Tomato,58.0
2014-08-13,Mumbai,Tomato,56.0
2014-08-13,Nagpur,Tomato,75.0
2014-08-13,Jaipur,Tomato,55.0
2014-08-13,Siliguri,Tomato,35.0
2014-08-13,Shillong,Tomato,35.0
2014-08-13,Ernakulam,Tomato,46.0
2014-08-14,Gurgaon,Tomato,80.0
2014-08-14,Shimla,Tomato,40.0
2014-08-14,Ludhiana,Tomato,40.0
2014-08-14,Bathinda,Tomato,45.0
2014-08-14,Lucknow,Tomato,75.0
2014-08-14,Kanpur,Tomato,80.0
2014-08-14,Varanasi,Tomato,80.0
2014-08-14,Agra,Tomato,50.0
2014-08-14,Ahmedabad,Tomato,56.0
2014-08-14,Mumbai,Tomato,56.0
2014-08-14,Nagpur,Tomato,75.0
2014-08-14,Jaipur,Tomato,65.0
2014-08-14,Siliguri,Tomato,35.0
2014-08-14,Shillong,Tomato,35.0
2014-08-14,Ernakulam,Tomato,57.5
2014-08-19,Gurgaon,Tomato,80.0
2014-08-19,Shimla,Tomato,40.0
2014-08-19,Ludhiana,Tomato,40.0
2014-08-19,Bathinda,Tomato,44.0
2014-08-19,Lucknow,Tomato,75.0
2014-08-19,Kanpur,Tomato,80.0
2014-08-19,Varanasi,Tomato,60.0
2014-08-19,Agra,Tomato,40.0
2014-08-19,Ahmedabad,Tomato,56.0
2014-08-19,Mumbai,Tomato,56.0
2014-08-19,Nagpur,Tomato,65.0
2014-08-19,Jaipur,Tomato,65.0
2014-08-19,Siliguri,Tomato,58.67
2014-08-19,Shillong,Tomato,52.33
2014-08-19,Ernakulam,Tomato,46.0
2014-08-20,Gurgaon,Tomato,80.0
2014-08-20,Shimla,Tomato,40.0
2014-08-20,Ludhiana,Tomato,40.0
2014-08-20,Bathinda,Tomato,44.0
2014-08-20,Lucknow,Tomato,75.0
2014-08-20,Kanpur,Tomato,80.0
2014-08-20,Varanasi,Tomato,60.0
2014-08-20,Agra,Tomato,40.0
2014-08-20,Ahmedabad,Tomato,56.0
2014-08-20,Mumbai,Tomato,56.0
2014-08-20,Nagpur,Tomato,65.0
2014-08-20,Jaipur,Tomato,70.0
2014-08-20,Siliguri,Tomato,38.0
2014-08-20,Shillong,Tomato,42.0
2014-08-20,Ernakulam,Tomato,46.0
2014-08-21,Gurgaon,Tomato,80.0
2014-08-21,Shimla,Tomato,40.0
2014-08-21,Ludhiana,Tomato,40.0
2014-08-21,Bathinda,Tomato,57.5
2014-08-21,Lucknow,Tomato,75.0
2014-08-21,Kanpur,Tomato,80.0
2014-08-21,Varanasi,Tomato,60.0
2014-08-21,Agra,Tomato,40.0
2014-08-21,Ahmedabad,Tomato,54.0
2014-08-21,Mumbai,Tomato,57.0
2014-08-21,Nagpur,Tomato,65.0
2014-08-21,Jaipur,Tomato,70.0
2014-08-21,Siliguri,Tomato,38.0
2014-08-21,Shillong,Tomato,42.0
2014-08-21,Ernakulam,Tomato,46.0
2014-08-22,Gurgaon,Tomato,80.0
2014-08-22,Shimla,Tomato,40.0
2014-08-22,Ludhiana,Tomato,40.0
2014-08-22,Bathinda,Tomato,49.0
2014-08-22,Lucknow,Tomato,75.0
2014-08-22,Kanpur,Tomato,80.0
2014-08-22,Varanasi,Tomato,60.0
2014-08-22,Agra,Tomato,40.0
2014-08-22,Ahmedabad,Tomato,54.0
2014-08-22,Mumbai,Tomato,57.0
2014-08-22,Nagpur,Tomato,65.0
2014-08-22,Jaipur,Tomato,70.0
2014-08-22,Siliguri,Tomato,38.0
2014-08-22,Shillong,Tomato,42.0
2014-08-22,Ernakulam,Tomato,46.0
2014-08-25,Gurgaon,Tomato,80.0
2014-08-25,Shimla,Tomato,40.0
2014-08-25,Ludhiana,Tomato,40.0
2014-08-25,Bathinda,Tomato,50.0
2014-08-25,Lucknow,Tomato,60.0
2014-08-25,Kanpur,Tomato,60.0
2014-08-25,Varanasi,Tomato,60.0
2014-08-25,Agra,Tomato,40.0
2014-08-25,Ahmedabad,Tomato,54.0
2014-08-25,Mumbai,Tomato,58.0
2014-08-25,Nagpur,Tomato,65.0
2014-08-25,Jaipur,Tomato,60.0
2014-08-25,Siliguri,Tomato,47.5
2014-08-25,Shillong,Tomato,35.0
2014-08-25,Ernakulam,Tomato,46.0
2014-08-26,Gurgaon,Tomato,80.0
2014-08-26,Shimla,Tomato,40.0
2014-08-26,Ludhiana,Tomato,45.0
2014-08-26,Bathinda,Tomato,52.5
2014-08-26,Lucknow,Tomato,60.0
2014-08-26,Kanpur,Tomato,60.0
2014-08-26,Varanasi,Tomato,60.0
2014-08-26,Agra,Tomato,40.0
2014-08-26,Ahmedabad,Tomato,54.0
2014-08-26,Mumbai,Tomato,58.0
2014-08-26,Nagpur,Tomato,59.0
2014-08-26,Jaipur,Tomato,60.0
2014-08-26,Siliguri,Tomato,42.0
2014-08-26,Shillong,Tomato,35.0
2014-08-26,Ernakulam,Tomato,46.0
2014-08-27,Gurgaon,Tomato,80.0
2014-08-27,Shimla,Tomato,40.0
2014-08-27,Ludhiana,Tomato,50.0
2014-08-27,Bathinda,Tomato,42.0
2014-08-27,Lucknow,Tomato,60.0
2014-08-27,Kanpur,Tomato,60.0
2014-08-27,Varanasi,Tomato,60.0
2014-08-27,Agra,Tomato,40.0
2014-08-27,Ahmedabad,Tomato,52.0
2014-08-27,Mumbai,Tomato,55.0
2014-08-27,Nagpur,Tomato,60.0
2014-08-27,Jaipur,Tomato,60.0
2014-08-27,Siliguri,Tomato,54.33
2014-08-27,Shillong,Tomato,48.67
2014-08-27,Ernakulam,Tomato,43.0
2014-08-28,Gurgaon,Tomato,80.0
2014-08-28,Shimla,Tomato,40.0
2014-08-28,Ludhiana,Tomato,50.0
2014-08-28,Bathinda,Tomato,42.0
2014-08-28,Lucknow,Tomato,44.0
2014-08-28,Kanpur,Tomato,46.0
2014-08-28,Varanasi,Tomato,48.0
2014-08-28,Agra,Tomato,50.0
2014-08-28,Ahmedabad,Tomato,52.0
2014-08-28,Mumbai,Tomato,55.0
2014-08-28,Nagpur,Tomato,60.0
2014-08-28,Jaipur,Tomato,60.0
2014-08-28,Siliguri,Tomato,47.5
2014-08-28,Shillong,Tomato,35.0
2014-08-28,Ernakulam,Tomato,43.0
2014-08-29,Gurgaon,Tomato,80.0
2014-08-29,Shimla,Tomato,60.0
2014-08-29,Ludhiana,Tomato,52.0
2014-08-29,Bathinda,Tomato,56.0
2014-08-29,Lucknow,Tomato,60.0
2014-08-29,Kanpur,Tomato,60.0
2014-08-29,Varanasi,Tomato,60.0
2014-08-29,Agra,Tomato,40.0
2014-08-29,Ahmedabad,Tomato,39.17
2014-08-29,Mumbai,Tomato,38.33
2014-08-29,Nagpur,Tomato,37.5
2014-08-29,Jaipur,Tomato,36.67
2014-08-29,Siliguri,Tomato,35.83
2014-08-29,Shillong,Tomato,35.0
2014-08-29,Ernakulam,Tomato,40.0
2014-01-09,Gurgaon,Tomato,80.0
2014-01-09,Shimla,Tomato,60.0
2014-01-09,Ludhiana,Tomato,60.0
2014-01-09,Bathinda,Tomato,60.0
2014-01-09,Lucknow,Tomato,60.0
2014-01-09,Kanpur,Tomato,60.0
2014-01-09,Varanasi,Tomato,60.0
2014-01-09,Agra,Tomato,35.0
2014-01-09,Ahmedabad,Tomato,52.0
2014-01-09,Mumbai,Tomato,57.0
2014-01-09,Nagpur,Tomato,55.0
2014-01-09,Jaipur,Tomato,55.0
2014-01-09,Siliguri,Tomato,38.0
2014-01-09,Shillong,Tomato,35.0
2014-01-09,Ernakulam,Tomato,40.0
2014-02-09,Gurgaon,Tomato,80.0
2014-02-09,Shimla,Tomato,60.0
2014-02-09,Ludhiana,Tomato,48.0
2014-02-09,Bathinda,Tomato,54.0
2014-02-09,Lucknow,Tomato,60.0
2014-02-09,Kanpur,Tomato,60.0
2014-02-09,Varanasi,Tomato,60.0
2014-02-09,Agra,Tomato,40.0
2014-02-09,Ahmedabad,Tomato,52.0
2014-02-09,Mumbai,Tomato,57.0
2014-02-09,Nagpur,Tomato,45.0
2014-02-09,Jaipur,Tomato,55.0
2014-02-09,Siliguri,Tomato,38.0
2014-02-09,Shillong,Tomato,35.0
2014-02-09,Ernakulam,Tomato,40.0
2014-03-09,Gurgaon,Tomato,80.0
2014-03-09,Shimla,Tomato,60.0
2014-03-09,Ludhiana,Tomato,60.0
2014-03-09,Bathinda,Tomato,60.0
2014-03-09,Lucknow,Tomato,60.0
2014-03-09,Kanpur,Tomato,60.0
2014-03-09,Varanasi,Tomato,55.0
2014-03-09,Agra,Tomato,40.0
2014-03-09,Ahmedabad,Tomato,52.0
2014-03-09,Mumbai,Tomato,51.0
2014-03-09,Nagpur,Tomato,45.0
2014-03-09,Jaipur,Tomato,50.0
2014-03-09,Siliguri,Tomato,38.0
2014-03-09,Shillong,Tomato,35.0
2014-03-09,Ernakulam,Tomato,35.0
2014-04-09,Gurgaon,Tomato,80.0
2014-04-09,Shimla,Tomato,60.0
2014-04-09,Ludhiana,Tomato,48.0
2014-04-09,Bathinda,Tomato,51.0
2014-04-09,Lucknow,Tomato,60.0
2014-04-09,Kanpur,Tomato,60.0
2014-04-09,Varanasi,Tomato,55.0
2014-04-09,Agra,Tomato,40.0
2014-04-09,Ahmedabad,Tomato,48.0
2014-04-09,Mumbai,Tomato,51.0
2014-04-09,Nagpur,Tomato,44.0
2014-04-09,Jaipur,Tomato,42.0
2014-04-09,Siliguri,Tomato,40.0
2014-04-09,Shillong,Tomato,35.0
2014-04-09,Ernakulam,Tomato,35.0
2014-05-09,Gurgaon,Tomato,80.0
2014-05-09,Shimla,Tomato,60.0
2014-05-09,Ludhiana,Tomato,45.0
2014-05-09,Bathinda,Tomato,51.0
2014-05-09,Lucknow,Tomato,60.0
2014-05-09,Kanpur,Tomato,60.0
2014-05-09,Varanasi,Tomato,40.0
2014-05-09,Agra,Tomato,40.0
2014-05-09,Ahmedabad,Tomato,48.0
2014-05-09,Mumbai,Tomato,51.0
2014-05-09,Nagpur,Tomato,44.0
2014-05-09,Jaipur,Tomato,50.0
2014-05-09,Siliguri,Tomato,40.0
2014-05-09,Shillong,Tomato,35.0
2014-05-09,Ernakulam,Tomato,35.0
2014-08-09,Gurgaon,Tomato,42.5
2014-08-09,Shimla,Tomato,50.0
2014-08-09,Ludhiana,Tomato,40.0
2014-08-09,Bathinda,Tomato,45.0
2014-08-09,Lucknow,Tomato,45.0
2014-08-09,Kanpur,Tomato,45.0
2014-08-09,Varanasi,Tomato,45.0
2014-08-09,Agra,Tomato,45.0
2014-08-09,Ahmedabad,Tomato,45.0
2014-08-09,Mumbai,Tomato,43.75
2014-08-09,Nagpur,Tomato,42.5
2014-08-09,Jaipur,Tomato,41.25
2014-08-09,Siliguri,Tomato,40.0
2014-08-09,Shillong,Tomato,35.0
2014-08-09,Ernakulam,Tomato,40.0
2014-09-09,Gurgaon,Tomato,45.0
2014-09-09,Shimla,Tomato,50.0
2014-09-09,Ludhiana,Tomato,40.0
2014-09-09,Bathinda,Tomato,42.0
2014-09-09,Lucknow,Tomato,42.0
2014-09-09,Kanpur,Tomato,42.0
2014-09-09,Varanasi,Tomato,42.0
2014-09-09,Agra,Tomato,42.0
2014-09-09,Ahmedabad,Tomato,42.0
2014-09-09,Mumbai,Tomato,44.0
2014-09-09,Nagpur,Tomato,41.0
2014-09-09,Jaipur,Tomato,35.0
2014-09-09,Siliguri,Tomato,40.0
2014-09-09,Shillong,Tomato,35.0
2014-09-09,Ernakulam,Tomato,47.5
2014-10-09,Gurgaon,Tomato,60.0
2014-10-09,Shimla,Tomato,50.0
2014-10-09,Ludhiana,Tomato,40.0
2014-10-09,Bathinda,Tomato,40.0
2014-10-09,Lucknow,Tomato,60.0
2014-10-09,Kanpur,Tomato,60.0
2014-10-09,Varanasi,Tomato,40.0
2014-10-09,Agra,Tomato,40.0
2014-10-09,Ahmedabad,Tomato,42.0
2014-10-09,Mumbai,Tomato,44.0
2014-10-09,Nagpur,Tomato,41.0
2014-10-09,Jaipur,Tomato,35.0
2014-10-09,Siliguri,Tomato,40.0
2014-10-09,Shillong,Tomato,35.0
2014-10-09,Ernakulam,Tomato,40.0
2014-11-09,Gurgaon,Tomato,60.0
2014-11-09,Shimla,Tomato,50.0
2014-11-09,Ludhiana,Tomato,40.0
2014-11-09,Bathinda,Tomato,36.0
2014-11-09,Lucknow,Tomato,60.0
2014-11-09,Kanpur,Tomato,60.0
2014-11-09,Varanasi,Tomato,40.0
2014-11-09,Agra,Tomato,40.0
2014-11-09,Ahmedabad,Tomato,40.0
2014-11-09,Mumbai,Tomato,41.0
2014-11-09,Nagpur,Tomato,40.0
2014-11-09,Jaipur,Tomato,30.0
2014-11-09,Siliguri,Tomato,47.0
2014-11-09,Shillong,Tomato,35.0
2014-11-09,Ernakulam,Tomato,40.0
2014-12-09,Gurgaon,Tomato,60.0
2014-12-09,Shimla,Tomato,40.0
2014-12-09,Ludhiana,Tomato,40.0
2014-12-09,Bathinda,Tomato,36.0
2014-12-09,Lucknow,Tomato,36.8
2014-12-09,Kanpur,Tomato,37.6
2014-12-09,Varanasi,Tomato,38.4
2014-12-09,Agra,Tomato,39.2
2014-12-09,Ahmedabad,Tomato,40.0
2014-12-09,Mumbai,Tomato,41.0
2014-12-09,Nagpur,Tomato,40.0
2014-12-09,Jaipur,Tomato,30.0
2014-12-09,Siliguri,Tomato,47.0
2014-12-09,Shillong,Tomato,35.0
2014-12-09,Ernakulam,Tomato,35.0
2014-09-15,Gurgaon,Tomato,60.0
2014-09-15,Shimla,Tomato,40.0
2014-09-15,Ludhiana,Tomato,40.0
2014-09-15,Bathinda,Tomato,39.0
2014-09-15,Lucknow,Tomato,50.0
2014-09-15,Kanpur,Tomato,60.0
2014-09-15,Varanasi,Tomato,40.0
2014-09-15,Agra,Tomato,40.0
2014-09-15,Ahmedabad,Tomato,40.0
2014-09-15,Mumbai,Tomato,39.0
2014-09-15,Nagpur,Tomato,36.0
2014-09-15,Jaipur,Tomato,32.0
2014-09-15,Siliguri,Tomato,47.0
2014-09-15,Shillong,Tomato,51.33
2014-09-15,Ernakulam,Tomato,55.67
2014-09-16,Gurgaon,Tomato,60.0
2014-09-16,Shimla,Tomato,40.0
2014-09-16,Ludhiana,Tomato,40.0
2014-09-16,Bathinda,Tomato,37.0
2014-09-16,Lucknow,Tomato,50.0
2014-09-16,Kanpur,Tomato,60.0
2014-09-16,Varanasi,Tomato,40.0
2014-09-16,Agra,Tomato,40.0
2014-09-16,Ahmedabad,Tomato,40.0
2014-09-16,Mumbai,Tomato,40.0
2014-09-16,Nagpur,Tomato,36.0
2014-09-16,Jaipur,Tomato,32.0
2014-09-16,Siliguri,Tomato,47.0
2014-09-16,Shillong,Tomato,35.0
2014-09-16,Ernakulam,Tomato,47.5
2014-09-17,Gurgaon,Tomato,60.0
2014-09-17,Shimla,Tomato,40.0
2014-09-17,Ludhiana,Tomato,40.0
2014-09-17,Bathinda,Tomato,50.0
2014-09-17,Lucknow,Tomato,48.4
2014-09-17,Kanpur,Tomato,46.8
2014-09-17,Varanasi,Tomato,45.2
2014-09-17,Agra,Tomato,43.6
2014-09-17,Ahmedabad,Tomato,42.0
2014-09-17,Mumbai,Tomato,38.0
2014-09-17,Nagpur,Tomato,36.0
2014-09-17,Jaipur,Tomato,35.0
2014-09-17,Siliguri,Tomato,47.0
2014-09-17,Shillong,Tomato,35.0
2014-09-17,Ernakulam,Tomato,47.5
2014-09-18,Gurgaon,Tomato,60.0
2014-09-18,Shimla,Tomato,40.0
2014-09-18,Ludhiana,Tomato,40.0
2014-09-18,Bathinda,Tomato,47.0
2014-09-18,Lucknow,Tomato,50.0
2014-09-18,Kanpur,Tomato,60.0
2014-09-18,Varanasi,Tomato,40.0
2014-09-18,Agra,Tomato,41.5
2014-09-18,Ahmedabad,Tomato,43.0
2014-09-18,Mumbai,Tomato,38.0
2014-09-18,Nagpur,Tomato,36.0
2014-09-18,Jaipur,Tomato,35.0
2014-09-18,Siliguri,Tomato,35.0
2014-09-18,Shillong,Tomato,35.0
2014-09-18,Ernakulam,Tomato,35.0
2014-09-19,Gurgaon,Tomato,60.0
2014-09-19,Shimla,Tomato,40.0
2014-09-19,Ludhiana,Tomato,40.0
2014-09-19,Bathinda,Tomato,47.0
2014-09-19,Lucknow,Tomato,50.0
2014-09-19,Kanpur,Tomato,60.0
2014-09-19,Varanasi,Tomato,40.0
2014-09-19,Agra,Tomato,40.0
2014-09-19,Ahmedabad,Tomato,40.0
2014-09-19,Mumbai,Tomato,38.0
2014-09-19,Nagpur,Tomato,36.0
2014-09-19,Jaipur,Tomato,35.0
2014-09-19,Siliguri,Tomato,47.0
2014-09-19,Shillong,Tomato,35.0
2014-09-19,Ernakulam,Tomato,35.0
2014-09-22,Gurgaon,Tomato,60.0
2014-09-22,Shimla,Tomato,40.0
2014-09-22,Ludhiana,Tomato,40.0
2014-09-22,Bathinda,Tomato,38.0
2014-09-22,Lucknow,Tomato,50.0
2014-09-22,Kanpur,Tomato,60.0
2014-09-22,Varanasi,Tomato,40.0
2014-09-22,Agra,Tomato,40.0
2014-09-22,Ahmedabad,Tomato,40.0
2014-09-22,Mumbai,Tomato,38.0
2014-09-22,Nagpur,Tomato,36.0
2014-09-22,Jaipur,Tomato,35.0
2014-09-22,Siliguri,Tomato,47.0
2014-09-22,Shillong,Tomato,41.0
2014-09-22,Ernakulam,Tomato,35.0
2014-09-23,Gurgaon,Tomato,37.5
2014-09-23,Shimla,Tomato,40.0
2014-09-23,Ludhiana,Tomato,40.0
2014-09-23,Bathinda,Tomato,40.0
2014-09-23,Lucknow,Tomato,50.0
2014-09-23,Kanpur,Tomato,60.0
2014-09-23,Varanasi,Tomato,40.0
2014-09-23,Agra,Tomato,40.0
2014-09-23,Ahmedabad,Tomato,40.0
2014-09-23,Mumbai,Tomato,38.0
2014-09-23,Nagpur,Tomato,36.0
2014-09-23,Jaipur,Tomato,35.0
2014-09-23,Siliguri,Tomato,35.0
2014-09-23,Shillong,Tomato,35.0
2014-09-23,Ernakulam,Tomato,35.0
2014-09-24,Gurgaon,Tomato,60.0
2014-09-24,Shimla,Tomato,40.0
2014-09-24,Ludhiana,Tomato,40.0
2014-09-24,Bathinda,Tomato,40.0
2014-09-24,Lucknow,Tomato,50.0
2014-09-24,Kanpur,Tomato,60.0
2014-09-24,Varanasi,Tomato,40.0
2014-09-24,Agra,Tomato,40.0
2014-09-24,Ahmedabad,Tomato,40.0
2014-09-24,Mumbai,Tomato,36.0
2014-09-24,Nagpur,Tomato,36.0
2014-09-24,Jaipur,Tomato,35.0
2014-09-24,Siliguri,Tomato,47.0
2014-09-24,Shillong,Tomato,35.0
2014-09-24,Ernakulam,Tomato,25.0
2014-09-25,Gurgaon,Tomato,32.5
2014-09-25,Shimla,Tomato,40.0
2014-09-25,Ludhiana,Tomato,40.29
2014-09-25,Bathinda,Tomato,40.57
2014-09-25,Lucknow,Tomato,40.86
2014-09-25,Kanpur,Tomato,41.14
2014-09-25,Varanasi,Tomato,41.43
2014-09-25,Agra,Tomato,41.71
2014-09-25,Ahmedabad,Tomato,42.0
2014-09-25,Mumbai,Tomato,32.0
2014-09-25,Nagpur,Tomato,36.0
2014-09-25,Jaipur,Tomato,41.5
2014-09-25,Siliguri,Tomato,47.0
2014-09-25,Shillong,Tomato,35.0
2014-09-25,Ernakulam,Tomato,25.0
2014-09-26,Gurgaon,Tomato,60.0
2014-09-26,Shimla,Tomato,40.0
2014-09-26,Ludhiana,Tomato,40.0
2014-09-26,Bathinda,Tomato,43.0
2014-09-26,Lucknow,Tomato,50.0
2014-09-26,Kanpur,Tomato,60.0
2014-09-26,Varanasi,Tomato,40.0
2014-09-26,Agra,Tomato,40.0
2014-09-26,Ahmedabad,Tomato,42.0
2014-09-26,Mumbai,Tomato,32.0
2014-09-26,Nagpur,Tomato,36.0
